tick, sec, speed, distance, spdacm, x, y, energy
589, 9.816667, 1.380000, 722.849690, 721.484375, 1221.484375, 109.000000, 1102969333.333333
590, 9.833333, 1.380000, 724.229690, 722.863281, 1222.863281, 109.000000, 1102959333.333333
591, 9.850000, 1.380000, 725.609690, 724.242188, 1224.242188, 109.000000, 1102949333.333333
592, 9.866667, 1.380000, 726.989690, 725.625000, 1225.625000, 109.000000, 1102939333.333333
593, 9.883333, 1.380000, 728.369690, 727.003906, 1227.003906, 109.000000, 1102929333.333333
594, 9.900000, 1.380000, 729.749690, 728.382813, 1228.382813, 109.000000, 1102919333.333333
595, 9.916667, 1.380000, 731.129690, 729.765625, 1229.765625, 109.000000, 1102909333.333333
596, 9.933333, 1.380000, 732.509690, 731.144531, 1231.144531, 109.000000, 1102899333.333333
597, 9.950000, 1.380000, 733.889690, 732.523438, 1232.523438, 109.000000, 1102889333.333333
598, 9.966667, 1.380000, 735.269690, 733.902344, 1233.902344, 109.000000, 1102879333.333333
599, 9.983333, 1.380000, 736.649690, 735.285156, 1235.285156, 109.000000, 1102869333.333333
600, 10.000000, 1.380000, 738.029690, 736.664063, 1236.664063, 109.000000, 1102859333.333333
601, 10.016667, 1.380000, 739.409690, 738.042969, 1238.042969, 109.000000, 1102849333.333333
602, 10.033333, 1.380000, 740.789690, 739.425781, 1239.425781, 109.000000, 1102839333.333333
603, 10.050000, 1.380000, 742.169690, 740.804688, 1240.804688, 109.000000, 1102829333.333333
604, 10.066667, 1.380000, 743.549690, 742.183594, 1242.183594, 109.000000, 1102819333.333333
605, 10.083333, 1.380000, 744.929690, 743.562500, 1243.562500, 109.000000, 1102809333.333333
606, 10.100000, 1.380000, 746.309690, 744.945313, 1244.945313, 109.000000, 1102799333.333333
607, 10.116667, 1.380000, 747.689690, 746.324219, 1246.324219, 109.000000, 1102789333.333333
608, 10.133333, 1.380000, 749.069690, 747.703125, 1247.703125, 109.000000, 1102779333.333333
609, 10.150000, 1.380000, 750.449690, 749.082031, 1249.082031, 109.000000, 1102769333.333333
610, 10.166667, 1.380000, 751.829690, 750.464844, 1250.464844, 109.000000, 1102759333.333333
611, 10.183333, 1.380000, 753.209690, 751.843750, 1251.843750, 109.000000, 1102749333.333333
612, 10.200000, 1.380000, 754.589690, 753.222656, 1253.222656, 109.000000, 1102739333.333333
613, 10.216667, 1.380000, 755.969690, 754.605469, 1254.605469, 109.000000, 1102729333.333333
614, 10.233333, 1.380000, 757.349690, 755.984375, 1255.984375, 109.000000, 1102719333.333333
615, 10.250000, 1.380000, 758.729690, 757.363281, 1257.363281, 109.000000, 1102709333.333333
616, 10.266667, 1.380000, 760.109690, 758.742188, 1258.742188, 109.000000, 1102699333.333333
617, 10.283333, 1.380000, 761.489690, 760.125000, 1260.125000, 109.000000, 1102689333.333333
618, 10.300000, 1.380000, 762.869690, 761.503906, 1261.503906, 109.000000, 1102679333.333333
619, 10.316667, 1.380000, 764.249690, 762.882813, 1262.882813, 109.000000, 1102669333.333333
620, 10.333333, 1.380000, 765.629690, 764.265625, 1264.265625, 109.000000, 1102659333.333333
621, 10.350000, 1.380000, 767.009690, 765.644531, 1265.644531, 109.000000, 1102649333.333333
622, 10.366667, 1.380000, 768.389690, 767.023438, 1267.023438, 109.000000, 1102639333.333333
623, 10.383333, 1.380000, 769.769690, 768.402344, 1268.402344, 109.000000, 1102629333.333333
624, 10.400000, 1.380000, 771.149690, 769.785156, 1269.785156, 109.000000, 1102619333.333333
625, 10.416667, 1.380000, 772.529690, 771.164063, 1271.164063, 109.000000, 1102609333.333333
626, 10.433333, 1.380000, 773.909690, 772.542969, 1272.542969, 109.000000, 1102599333.333333
627, 10.450000, 1.380000, 775.289690, 773.925781, 1273.925781, 109.000000, 1102589333.333333
628, 10.466667, 1.380000, 776.669690, 775.304688, 1275.304688, 109.000000, 1102579333.333333
629, 10.483333, 1.380000, 778.049690, 776.683594, 1276.683594, 109.000000, 1102569333.333333
630, 10.500000, 1.380000, 779.429690, 778.062500, 1278.062500, 109.000000, 1102559333.333333
631, 10.516667, 1.380000, 780.809690, 779.445313, 1279.445313, 109.000000, 1102549333.333333
632, 10.533333, 1.380000, 782.189690, 780.824219, 1280.824219, 109.000000, 1102539333.333333
633, 10.550000, 1.380000, 783.569690, 782.203125, 1282.203125, 109.000000, 1102529333.333333
634, 10.566667, 1.380000, 784.949690, 783.582031, 1283.582031, 109.000000, 1102519333.333333
635, 10.583333, 1.380000, 786.329690, 784.964844, 1284.964844, 109.000000, 1102509333.333333
636, 10.600000, 1.380000, 787.709690, 786.343750, 1286.343750, 109.000000, 1102499333.333333
637, 10.616667, 1.380000, 789.089690, 787.722656, 1287.722656, 109.000000, 1102489333.333333
638, 10.633333, 1.380000, 790.469690, 789.105469, 1289.105469, 109.000000, 1102479333.333333
639, 10.650000, 1.380000, 791.849690, 790.484375, 1290.484375, 109.000000, 1102469333.333333
640, 10.666667, 1.380000, 793.229690, 791.863281, 1291.863281, 109.000000, 1102459333.333333
641, 10.683333, 1.380000, 794.609690, 793.242188, 1293.242188, 109.000000, 1102449333.333333
642, 10.700000, 1.380000, 795.989690, 794.625000, 1294.625000, 109.000000, 1102439333.333333
643, 10.716667, 1.380000, 797.369690, 796.003906, 1296.003906, 109.000000, 1102429333.333333
644, 10.733333, 1.380000, 798.749690, 797.382813, 1297.382813, 109.000000, 1102419333.333333
645, 10.750000, 1.380000, 800.129690, 798.765625, 1298.765625, 109.000000, 1102409333.333333
646, 10.766667, 1.380000, 801.509690, 800.144531, 1300.144531, 109.000000, 1102399333.333333
647, 10.783333, 1.380000, 802.889690, 801.523438, 1301.523438, 109.000000, 1102389333.333333
648, 10.800000, 1.380000, 804.269690, 802.902344, 1302.902344, 109.000000, 1102379333.333333
649, 10.816667, 1.380000, 805.649690, 804.285156, 1304.285156, 109.000000, 1102369333.333333
650, 10.833333, 1.380000, 807.029690, 805.664063, 1305.664063, 109.000000, 1102359333.333333
651, 10.850000, 1.380000, 808.409690, 807.042969, 1307.042969, 109.000000, 1102349333.333333
652, 10.866667, 1.380000, 809.789690, 808.425781, 1308.425781, 109.000000, 1102339333.333333
653, 10.883333, 1.380000, 811.169690, 809.804688, 1309.804688, 109.000000, 1102329333.333333
654, 10.900000, 1.380000, 812.549690, 811.183594, 1311.183594, 109.000000, 1102319333.333333
655, 10.916667, 1.380000, 813.929690, 812.562500, 1312.562500, 109.000000, 1102309333.333333
656, 10.933333, 1.380000, 815.309690, 813.945313, 1313.945313, 109.000000, 1102299333.333333
657, 10.950000, 1.380000, 816.689690, 815.324219, 1315.324219, 109.000000, 1102289333.333333
658, 10.966667, 1.380000, 818.069690, 816.703125, 1316.703125, 109.000000, 1102279333.333333
659, 10.983333, 1.380000, 819.449690, 818.082031, 1318.082031, 109.000000, 1102269333.333333
660, 11.000000, 1.380000, 820.829690, 819.464844, 1319.464844, 109.000000, 1102259333.333333
661, 11.016667, 1.380000, 822.209690, 820.843750, 1320.843750, 109.000000, 1102249333.333333
662, 11.033333, 1.380000, 823.589690, 822.222656, 1322.222656, 109.000000, 1102239333.333333
663, 11.050000, 1.380000, 824.969690, 823.605469, 1323.605469, 109.000000, 1102229333.333333
664, 11.066667, 1.380000, 826.349690, 824.984375, 1324.984375, 109.000000, 1102219333.333333
665, 11.083333, 1.380000, 827.729690, 826.363281, 1326.363281, 109.000000, 1102209333.333333
666, 11.100000, 1.380000, 829.109690, 827.742188, 1327.742188, 109.000000, 1102199333.333333
667, 11.116667, 1.380000, 830.489690, 829.125000, 1329.125000, 109.000000, 1102189333.333333
668, 11.133333, 1.380000, 831.869690, 830.503906, 1330.503906, 109.000000, 1102179333.333333
669, 11.150000, 1.380000, 833.249690, 831.882813, 1331.882813, 109.000000, 1102169333.333333
670, 11.166667, 1.380000, 834.629690, 833.265625, 1333.265625, 109.000000, 1102159333.333333
671, 11.183333, 1.380000, 836.009690, 834.644531, 1334.644531, 109.000000, 1102149333.333333
672, 11.200000, 1.380000, 837.389690, 836.023438, 1336.023438, 109.000000, 1102139333.333333
673, 11.216667, 1.380000, 838.769690, 837.402344, 1337.402344, 109.000000, 1102129333.333333
674, 11.233333, 1.380000, 840.149690, 838.785156, 1338.785156, 109.000000, 1102119333.333333
675, 11.250000, 1.380000, 841.529690, 840.164063, 1340.164063, 109.000000, 1102109333.333333
676, 11.266667, 1.380000, 842.909690, 841.542969, 1341.542969, 109.000000, 1102099333.333333
677, 11.283333, 1.380000, 844.289690, 842.925781, 1342.925781, 109.000000, 1102089333.333333
678, 11.300000, 1.380000, 845.669690, 844.304688, 1344.304688, 109.000000, 1102079333.333333
679, 11.316667, 1.380000, 847.049690, 845.683594, 1345.683594, 109.000000, 1102069333.333333
680, 11.333333, 1.380000, 848.429690, 847.062500, 1347.062500, 109.000000, 1102059333.333333
681, 11.350000, 1.380000, 849.809690, 848.445313, 1348.445313, 109.000000, 1102049333.333333
682, 11.366667, 1.380000, 851.189690, 849.824219, 1349.824219, 109.000000, 1102039333.333333
683, 11.383333, 1.380000, 852.569690, 851.203125, 1351.203125, 109.000000, 1102029333.333333
684, 11.400000, 1.380000, 853.949690, 852.582031, 1352.582031, 109.000000, 1102019333.333333
685, 11.416667, 1.380000, 855.329690, 853.964844, 1353.964844, 109.000000, 1102009333.333333
686, 11.433333, 1.380000, 856.709690, 855.343750, 1355.343750, 109.000000, 1101999333.333333
687, 11.450000, 1.380000, 858.089690, 856.722656, 1356.722656, 109.000000, 1101989333.333333
688, 11.466667, 1.380000, 859.469690, 858.105469, 1358.105469, 109.000000, 1101979333.333333
689, 11.483333, 1.380000, 860.849690, 859.484375, 1359.484375, 109.000000, 1101969333.333333
690, 11.500000, 1.380000, 862.229690, 860.863281, 1360.863281, 109.000000, 1101959333.333333
691, 11.516667, 1.380000, 863.609690, 862.242188, 1362.242188, 109.000000, 1101949333.333333
692, 11.533333, 1.380000, 864.989690, 863.625000, 1363.625000, 109.000000, 1101939333.333333
693, 11.550000, 1.380000, 866.369690, 865.003906, 1365.003906, 109.000000, 1101929333.333333
694, 11.566667, 1.380000, 867.749690, 866.382813, 1366.382813, 109.000000, 1101919333.333333
695, 11.583333, 1.380000, 869.129690, 867.765625, 1367.765625, 109.000000, 1101909333.333333
696, 11.600000, 1.380000, 870.509690, 869.144531, 1369.144531, 109.000000, 1101899333.333333
697, 11.616667, 1.380000, 871.889690, 870.523438, 1370.523438, 109.000000, 1101889333.333333
698, 11.633333, 1.380000, 873.269690, 871.902344, 1371.902344, 109.000000, 1101879333.333333
699, 11.650000, 1.380000, 874.649690, 873.285156, 1373.285156, 109.000000, 1101869333.333333
700, 11.666667, 1.380000, 876.029690, 874.664063, 1374.664063, 109.000000, 1101859333.333333
701, 11.683333, 1.380000, 877.409690, 876.042969, 1376.042969, 109.000000, 1101849333.333333
702, 11.700000, 1.380000, 878.789690, 877.425781, 1377.425781, 109.000000, 1101839333.333333
703, 11.716667, 1.380000, 880.169690, 878.804688, 1378.804688, 109.000000, 1101829333.333333
704, 11.733333, 1.380000, 881.549690, 880.183594, 1380.183594, 109.000000, 1101819333.333333
705, 11.750000, 1.380000, 882.929690, 881.562500, 1381.562500, 109.000000, 1101809333.333333
706, 11.766667, 1.380000, 884.309690, 882.945313, 1382.945313, 109.000000, 1101799333.333333
707, 11.783333, 1.380000, 885.689690, 884.324219, 1384.324219, 109.000000, 1101789333.333333
708, 11.800000, 1.380000, 887.069690, 885.703125, 1385.703125, 109.000000, 1101779333.333333
709, 11.816667, 1.380000, 888.449690, 887.082031, 1387.082031, 109.000000, 1101769333.333333
710, 11.833333, 1.380000, 889.829690, 888.464844, 1388.464844, 109.000000, 1101759333.333333
711, 11.850000, 1.380000, 891.209690, 889.843750, 1389.843750, 109.000000, 1101749333.333333
712, 11.866667, 1.380000, 892.589690, 891.222656, 1391.222656, 109.000000, 1101739333.333333
713, 11.883333, 1.380000, 893.969690, 892.605469, 1392.605469, 109.000000, 1101729333.333333
714, 11.900000, 1.380000, 895.349690, 893.984375, 1393.984375, 109.000000, 1101719333.333333
715, 11.916667, 1.380000, 896.729690, 895.363281, 1395.363281, 109.000000, 1101709333.333333
716, 11.933333, 1.380000, 898.109690, 896.742188, 1396.742188, 109.000000, 1101699333.333333
717, 11.950000, 1.380000, 899.489690, 898.125000, 1398.125000, 109.000000, 1101689333.333333
718, 11.966667, 1.380000, 900.869690, 899.503906, 1399.503906, 109.000000, 1101679333.333333
719, 11.983333, 1.380000, 902.249690, 900.882813, 1400.882813, 109.000000, 1101669333.333333
720, 12.000000, 1.380000, 903.629690, 902.265625, 1402.265625, 109.000000, 1101659333.333333
721, 12.016667, 1.380000, 905.009690, 903.644531, 1403.644531, 109.000000, 1101649333.333333
722, 12.033333, 1.380000, 906.389690, 905.023438, 1405.023438, 109.000000, 1101639333.333333
723, 12.050000, 1.380000, 907.769690, 906.402344, 1406.402344, 109.000000, 1101629333.333333
724, 12.066667, 1.369674, 909.139364, 907.785156, 1407.785156, 109.000000, 1101629333.333333
725, 12.083333, 1.359350, 910.498714, 909.152344, 1409.152344, 109.000000, 1101629333.333333
726, 12.100000, 1.349025, 911.847739, 910.511719, 1410.511719, 109.000000, 1101629333.333333
727, 12.116667, 1.338701, 913.186440, 911.863281, 1411.863281, 109.000000, 1101629333.333333
728, 12.133333, 1.328378, 914.514819, 913.199219, 1413.199219, 109.000000, 1101629333.333333
729, 12.150000, 1.318056, 915.832874, 914.527344, 1414.527344, 109.000000, 1101629333.333333
730, 12.166667, 1.307734, 917.140608, 915.847656, 1415.847656, 109.000000, 1101629333.333333
731, 12.183333, 1.297413, 918.438021, 917.156250, 1417.156250, 109.000000, 1101629333.333333
732, 12.200000, 1.287092, 919.725113, 918.453125, 1418.453125, 109.000000, 1101629333.333333
733, 12.216667, 1.276772, 921.001885, 919.738281, 1419.738281, 109.000000, 1101629333.333333
734, 12.233333, 1.266453, 922.268338, 921.015625, 1421.015625, 109.000000, 1101629333.333333
735, 12.250000, 1.256134, 923.524472, 922.281250, 1422.281250, 109.000000, 1101629333.333333
736, 12.266667, 1.245816, 924.770289, 923.539063, 1423.539063, 109.000000, 1101629333.333333
737, 12.283333, 1.235499, 926.005788, 924.785156, 1424.785156, 109.000000, 1101629333.333333
738, 12.300000, 1.225183, 927.230971, 926.019531, 1426.019531, 109.000000, 1101629333.333333
739, 12.316667, 1.214867, 928.445838, 927.246094, 1427.246094, 109.000000, 1101629333.333333
740, 12.333333, 1.204552, 929.650390, 928.460938, 1428.460938, 109.000000, 1101629333.333333
741, 12.350000, 1.194238, 930.844628, 929.664063, 1429.664063, 109.000000, 1101629333.333333
742, 12.366667, 1.183925, 932.028553, 930.859375, 1430.859375, 109.000000, 1101629333.333333
743, 12.383333, 1.173612, 933.202165, 932.042969, 1432.042969, 109.000000, 1101629333.333333
744, 12.400000, 1.163300, 934.365465, 933.214844, 1433.214844, 109.000000, 1101629333.333333
745, 12.416667, 1.152989, 935.518454, 934.378906, 1434.378906, 109.000000, 1101629333.333333
746, 12.433333, 1.142679, 936.661133, 935.531250, 1435.531250, 109.000000, 1101629333.333333
747, 12.450000, 1.132369, 937.793502, 936.675781, 1436.675781, 109.000000, 1101629333.333333
748, 12.466667, 1.122061, 938.915563, 937.808594, 1437.808594, 109.000000, 1101629333.333333
749, 12.483333, 1.111753, 940.027316, 938.929688, 1438.929688, 109.000000, 1101629333.333333
750, 12.500000, 1.101446, 941.128763, 940.042969, 1440.042969, 109.000000, 1101629333.333333
751, 12.516667, 1.091141, 942.219903, 941.144531, 1441.144531, 109.000000, 1101629333.333333
752, 12.533333, 1.080836, 943.300739, 942.234375, 1442.234375, 109.000000, 1101629333.333333
753, 12.550000, 1.070532, 944.371271, 943.316406, 1443.316406, 109.000000, 1101629333.333333
754, 12.566667, 1.060229, 945.431499, 944.386719, 1444.386719, 109.000000, 1101629333.333333
755, 12.583333, 1.049926, 946.481426, 945.445313, 1445.445313, 109.000000, 1101629333.333333
756, 12.600000, 1.039625, 947.521051, 946.496094, 1446.496094, 109.000000, 1101629333.333333
757, 12.616667, 1.029325, 948.550376, 947.535156, 1447.535156, 109.000000, 1101629333.333333
758, 12.633333, 1.019026, 949.569403, 948.566406, 1448.566406, 109.000000, 1101629333.333333
759, 12.650000, 1.008728, 950.578131, 949.582031, 1449.582031, 109.000000, 1101629333.333333
760, 12.666667, 0.998431, 951.576562, 950.593750, 1450.593750, 109.000000, 1101629333.333333
761, 12.683333, 0.988135, 952.564698, 951.589844, 1451.589844, 109.000000, 1101629333.333333
762, 12.700000, 0.977841, 953.542539, 952.578125, 1452.578125, 109.000000, 1101629333.333333
763, 12.716667, 0.967547, 954.510086, 953.558594, 1453.558594, 109.000000, 1101629333.333333
764, 12.733333, 0.957255, 955.467340, 954.523438, 1454.523438, 109.000000, 1101629333.333333
765, 12.750000, 0.946964, 956.414304, 955.480469, 1455.480469, 109.000000, 1101629333.333333
766, 12.766667, 0.936674, 957.350978, 956.429688, 1456.429688, 109.000000, 1101629333.333333
767, 12.783333, 0.926385, 958.277362, 957.367188, 1457.367188, 109.000000, 1101629333.333333
768, 12.800000, 0.916097, 959.193460, 958.292969, 1458.292969, 109.000000, 1101629333.333333
769, 12.816667, 0.905811, 960.099271, 959.207031, 1459.207031, 109.000000, 1101629333.333333
770, 12.833333, 0.895526, 960.994797, 960.113281, 1460.113281, 109.000000, 1101629333.333333
771, 12.850000, 0.885243, 961.880040, 961.007813, 1461.007813, 109.000000, 1101629333.333333
772, 12.866667, 0.874961, 962.755000, 961.894531, 1461.894531, 109.000000, 1101629333.333333
773, 12.883333, 0.864680, 963.619680, 962.769531, 1462.769531, 109.000000, 1101629333.333333
774, 12.900000, 0.854401, 964.474081, 963.632813, 1463.632813, 109.000000, 1101629333.333333
775, 12.916667, 0.844123, 965.318204, 964.488281, 1464.488281, 109.000000, 1101629333.333333
776, 12.933333, 0.833847, 966.152051, 965.332031, 1465.332031, 109.000000, 1101629333.333333
777, 12.950000, 0.823572, 966.975622, 966.167969, 1466.167969, 109.000000, 1101629333.333333
778, 12.966667, 0.813299, 967.788921, 966.988281, 1466.988281, 109.000000, 1101629333.333333
779, 12.983333, 0.803027, 968.591949, 967.804688, 1467.804688, 109.000000, 1101629333.333333
780, 13.000000, 0.792758, 969.384706, 968.605469, 1468.605469, 109.000000, 1101629333.333333
781, 13.016667, 0.782490, 970.167196, 969.398438, 1469.398438, 109.000000, 1101629333.333333
782, 13.033333, 0.772223, 970.939419, 970.179688, 1470.179688, 109.000000, 1101629333.333333
783, 13.050000, 0.761959, 971.701378, 970.953125, 1470.953125, 109.000000, 1101629333.333333
784, 13.066667, 0.751696, 972.453075, 971.714844, 1471.714844, 109.000000, 1101629333.333333
785, 13.083333, 0.741436, 973.194510, 972.468750, 1472.468750, 109.000000, 1101629333.333333
786, 13.100000, 0.731177, 973.925687, 973.207031, 1473.207031, 109.000000, 1101629333.333333
787, 13.116667, 0.720920, 974.646607, 973.941406, 1473.941406, 109.000000, 1101629333.333333
788, 13.133333, 0.710666, 975.357273, 974.660156, 1474.660156, 109.000000, 1101629333.333333
789, 13.150000, 0.700413, 976.057686, 975.371094, 1475.371094, 109.000000, 1101629333.333333
790, 13.166667, 0.690163, 976.747849, 976.070313, 1476.070313, 109.000000, 1101629333.333333
791, 13.183333, 0.679915, 977.427764, 976.761719, 1476.761719, 109.000000, 1101629333.333333
792, 13.200000, 0.669669, 978.097433, 977.441406, 1477.441406, 109.000000, 1101629333.333333
793, 13.216667, 0.659426, 978.756858, 978.113281, 1478.113281, 109.000000, 1101629333.333333
794, 13.233333, 0.649185, 979.406043, 978.769531, 1478.769531, 109.000000, 1101629333.333333
795, 13.250000, 0.638947, 980.044990, 979.421875, 1479.421875, 109.000000, 1101629333.333333
796, 13.266667, 0.628711, 980.673701, 980.058594, 1480.058594, 109.000000, 1101629333.333333
797, 13.283333, 0.618478, 981.292179, 980.687500, 1480.687500, 109.000000, 1101629333.333333
798, 13.300000, 0.608248, 981.900427, 981.304688, 1481.304688, 109.000000, 1101629333.333333
799, 13.316667, 0.598021, 982.498447, 981.914063, 1481.914063, 109.000000, 1101629333.333333
800, 13.333333, 0.587796, 983.086244, 982.511719, 1482.511719, 109.000000, 1101629333.333333
801, 13.350000, 0.577575, 983.663819, 983.101563, 1483.101563, 109.000000, 1101629333.333333
802, 13.366667, 0.567357, 984.231176, 983.679688, 1483.679688, 109.000000, 1101629333.333333
803, 13.383333, 0.557143, 984.788319, 984.246094, 1484.246094, 109.000000, 1101629333.333333
804, 13.400000, 0.546931, 985.335250, 984.800781, 1484.800781, 109.000000, 1101629333.333333
805, 13.416667, 0.536724, 985.871974, 985.347656, 1485.347656, 109.000000, 1101629333.333333
806, 13.433333, 0.526520, 986.398493, 985.886719, 1485.886719, 109.000000, 1101629333.333333
807, 13.450000, 0.516320, 986.914813, 986.414063, 1486.414063, 109.000000, 1101629333.333333
808, 13.466667, 0.506123, 987.420936, 986.929688, 1486.929688, 109.000000, 1101629333.333333
809, 13.483333, 0.495931, 987.916868, 987.433594, 1487.433594, 109.000000, 1101629333.333333
810, 13.500000, 0.485744, 988.402611, 987.929688, 1487.929688, 109.000000, 1101629333.333333
811, 13.516667, 0.475560, 988.878172, 988.417969, 1488.417969, 109.000000, 1101629333.333333
812, 13.533333, 0.465382, 989.343553, 988.890625, 1488.890625, 109.000000, 1101629333.333333
813, 13.550000, 0.455208, 989.798761, 989.359375, 1489.359375, 109.000000, 1101629333.333333
814, 13.566667, 0.445039, 990.243801, 989.812500, 1489.812500, 109.000000, 1101629333.333333
815, 13.583333, 0.434876, 990.678677, 990.257813, 1490.257813, 109.000000, 1101629333.333333
816, 13.600000, 0.424718, 991.103395, 990.691406, 1490.691406, 109.000000, 1101629333.333333
817, 13.616667, 0.414566, 991.517962, 991.117188, 1491.117188, 109.000000, 1101629333.333333
818, 13.633333, 0.404420, 991.922382, 991.531250, 1491.531250, 109.000000, 1101629333.333333
819, 13.650000, 0.394281, 992.316663, 991.937500, 1491.937500, 109.000000, 1101629333.333333
820, 13.666667, 0.384148, 992.700811, 992.332031, 1492.332031, 109.000000, 1101629333.333333
821, 13.683333, 0.374022, 993.074834, 992.714844, 1492.714844, 109.000000, 1101629333.333333
822, 13.700000, 0.363904, 993.438738, 993.089844, 1493.089844, 109.000000, 1101629333.333333
823, 13.716667, 0.353794, 993.792531, 993.453125, 1493.453125, 109.000000, 1101629333.333333
824, 13.733333, 0.343691, 994.136222, 993.808594, 1493.808594, 109.000000, 1101629333.333333
825, 13.750000, 0.333598, 994.469820, 994.152344, 1494.152344, 109.000000, 1101629333.333333
826, 13.766667, 0.323513, 994.793333, 994.484375, 1494.484375, 109.000000, 1101629333.333333
827, 13.783333, 0.313439, 995.106772, 994.808594, 1494.808594, 109.000000, 1101629333.333333
828, 13.800000, 0.303375, 995.410147, 995.121094, 1495.121094, 109.000000, 1101629333.333333
829, 13.816667, 0.293322, 995.703468, 995.425781, 1495.425781, 109.000000, 1101629333.333333
830, 13.833333, 0.283280, 995.986749, 995.718750, 1495.718750, 109.000000, 1101629333.333333
831, 13.850000, 0.273252, 996.260000, 996.000000, 1496.000000, 109.000000, 1101629333.333333
832, 13.866667, 0.263236, 996.523237, 996.273438, 1496.273438, 109.000000, 1101629333.333333
833, 13.883333, 0.253236, 996.776473, 996.539063, 1496.539063, 109.000000, 1101629333.333333
834, 13.900000, 0.243251, 997.019723, 996.789063, 1496.789063, 109.000000, 1101629333.333333
835, 13.916667, 0.233282, 997.253005, 997.035156, 1497.035156, 109.000000, 1101629333.333333
836, 13.933333, 0.223332, 997.476337, 997.265625, 1497.265625, 109.000000, 1101629333.333333
837, 13.950000, 0.213402, 997.689739, 997.492188, 1497.492188, 109.000000, 1101629333.333333
838, 13.966667, 0.203493, 997.893232, 997.703125, 1497.703125, 109.000000, 1101629333.333333
839, 13.983333, 0.193607, 998.086839, 997.906250, 1497.906250, 109.000000, 1101629333.333333
840, 14.000000, 0.183747, 998.270586, 998.101563, 1498.101563, 109.000000, 1101629333.333333
841, 14.016667, 0.173916, 998.444501, 998.285156, 1498.285156, 109.000000, 1101629333.333333
842, 14.033333, 0.164115, 998.608617, 998.457031, 1498.457031, 109.000000, 1101629333.333333
843, 14.050000, 0.154350, 998.762967, 998.621094, 1498.621094, 109.000000, 1101629333.333333
844, 14.066667, 0.144623, 998.907590, 998.777344, 1498.777344, 109.000000, 1101629333.333333
845, 14.083333, 0.134941, 999.042531, 998.921875, 1498.921875, 109.000000, 1101629333.333333
846, 14.100000, 0.125308, 999.167839, 999.058594, 1499.058594, 109.000000, 1101629333.333333
847, 14.116667, 0.115731, 999.283570, 999.183594, 1499.183594, 109.000000, 1101629333.333333
848, 14.133333, 0.106220, 999.389790, 999.296875, 1499.296875, 109.000000, 1101629333.333333
849, 14.150000, 0.096784, 999.486574, 999.402344, 1499.402344, 109.000000, 1101629333.333333
850, 14.166667, 0.087437, 999.574011, 999.500000, 1499.500000, 109.000000, 1101629333.333333
851, 14.183333, 0.078196, 999.652207, 999.589844, 1499.589844, 109.000000, 1101629333.333333
852, 14.200000, 0.069082, 999.721289, 999.667969, 1499.667969, 109.000000, 1101629333.333333
853, 14.216667, 0.060124, 999.781413, 999.734375, 1499.734375, 109.000000, 1101629333.333333
854, 14.233333, 0.051360, 999.832774, 999.796875, 1499.796875, 109.000000, 1101629333.333333
855, 14.250000, 0.042845, 999.875619, 999.847656, 1499.847656, 109.000000, 1101629333.333333
856, 14.266667, 0.034653, 999.910272, 999.890625, 1499.890625, 109.000000, 1101629333.333333
857, 14.283333, 0.026895, 999.937166, 999.925781, 1499.925781, 109.000000, 1101629333.333333
858, 14.300000, 0.019732, 999.956898, 999.953125, 1499.953125, 109.000000, 1101629333.333333
859, 14.316667, 0.013404, 999.970302, 999.972656, 1499.972656, 109.000000, 1101629333.333333
860, 14.333333, 0.008229, 999.978531, 999.984375, 1499.984375, 109.000000, 1101629333.333333
861, 14.350000, 0.004520, 999.983051, 999.992188, 1499.992188, 109.000000, 1101629333.333333
862, 14.366667, 0.002304, 999.985355, 999.996094, 1499.996094, 109.000000, 1101629333.333333
863, 14.383333, 0.001153, 999.986508, 1000.000000, 1500.000000, 109.000000, 1101629333.333333
